Book Name,Author Name,Rating,Total Ratings,Book Type,Price,Book Link,Author Link
The Temporary Wife: Luca and Valentina's Story (The Windsors),Catharina Maura,4.4 out of 5 stars,"23,593",Kindle Edition,449.0,https://www.amazon.in/Temporary-Wife-Valentinas-Story-Windsors-ebook/dp/B0BHN8JB7C/ref=zg_bs_g_1318168031_d_sccl_7/000-0000000-0000000?psc=1,https://www.amazon.in/Catharina-Maura/e/B089B5CTHW/ref=zg_bs_g_1318168031_d_sccl_7_bl/000-0000000-0000000
Hunted By A Shadow (Kings Of Mafia),Michelle Heard,4.3 out of 5 stars,"3,144",Kindle Edition,415.0,https://www.amazon.in/Hunted-Shadow-Kings-Mafia-Michelle-ebook/dp/B0CPQ4G7LT/ref=zg_bs_g_1318168031_d_sccl_8/000-0000000-0000000?psc=1,https://www.amazon.in/Michelle-Heard/e/B007BBSJR2/ref=zg_bs_g_1318168031_d_sccl_8_bl/000-0000000-0000000
"Here, There and Everywhere",Murty Sudha,4.6 out of 5 stars,"4,059",Paperback,162.0,https://www.amazon.in/Here-There-Everywhere-Best-Loved-Stories/dp/0143444344/ref=zg_bs_g_1318168031_d_sccl_9/000-0000000-0000000?psc=1,NA
Black Ties and White Lies: A Billionaire Fake Fiance Romance (Black Tie Billionaires),Kat Singleton,4.2 out of 5 stars,"21,578",Kindle Edition,370.0,https://www.amazon.in/Black-Ties-White-Lies-Billionaire-ebook/dp/B0BHL1JX9P/ref=zg_bs_g_1318168031_d_sccl_10/000-0000000-0000000?psc=1,https://www.amazon.in/Kat-Singleton/e/B085LWBTC9/ref=zg_bs_g_1318168031_d_sccl_10_bl/000-0000000-0000000
Kunex It Ends With Us : ''Sometimes The One Who Loves You Is The One Who Hurts You The Most'',Colleen Hoover,4.5 out of 5 stars,"283,731",Paperback,295.0,https://www.amazon.in/Ends-Us-Novel-Colleen-Hoover/dp/1501110365/ref=zg_bs_g_1318168031_d_sccl_11/000-0000000-0000000?psc=1,https://www.amazon.in/Colleen-Hoover/e/B006SKAK42/ref=zg_bs_g_1318168031_d_sccl_11_bl/000-0000000-0000000
When She Unravels: A Dark Mafia Romance (The Fallen Book 1),Gabrielle Sands,4.4 out of 5 stars,"11,133",Kindle Edition,416.0,https://www.amazon.in/When-She-Unravels-Romance-Fallen-ebook/dp/B0B75FJH6J/ref=zg_bs_g_1318168031_d_sccl_12/000-0000000-0000000?psc=1,https://www.amazon.in/Gabrielle-Sands/e/B08TTRT6GS/ref=zg_bs_g_1318168031_d_sccl_12_bl/000-0000000-0000000
நேசம் மறக்கவில்லை நெஞ்சம் (Tamil Edition),Ramani Chandran,4.2 out of 5 stars,5,Kindle Edition,250.0,https://www.amazon.in/%E0%AE%A8%E0%AF%87%E0%AE%9A%E0%AE%AE%E0%AF%8D-%E0%AE%AE%E0%AE%B1%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%B5%E0%AE%BF%E0%AE%B2%E0%AF%8D%E0%AE%B2%E0%AF%88-%E0%AE%A8%E0%AF%86%E0%AE%9E%E0%AF%8D%E0%AE%9A%E0%AE%AE%E0%AF%8D-Ramani-Chandran-ebook/dp/B0CW17SL3F/ref=zg_bs_g_1318168031_d_sccl_13/000-0000000-0000000?psc=1,https://www.amazon.in/Ramani-Chandran/e/B0CT91B87Z/ref=zg_bs_g_1318168031_d_sccl_13_bl/000-0000000-0000000
செந்தழல் மலர்கள் (Senthazhal Malargal) (Tamil Edition),PREMALATHA BALASUBRAMANIAM,4.5 out of 5 stars,6,Kindle Edition,399.0,https://www.amazon.in/%E0%AE%9A%E0%AF%86%E0%AE%A8%E0%AF%8D%E0%AE%A4%E0%AE%B4%E0%AE%B2%E0%AF%8D-%E0%AE%AE%E0%AE%B2%E0%AE%B0%E0%AF%8D%E0%AE%95%E0%AE%B3%E0%AF%8D-Senthazhal-Malargal-Tamil-ebook/dp/B0CWKY9G8Y/ref=zg_bs_g_1318168031_d_sccl_14/000-0000000-0000000?psc=1,https://www.amazon.in/PREMALATHA-BALASUBRAMANIAM/e/B085THJY9X/ref=zg_bs_g_1318168031_d_sccl_14_bl/000-0000000-0000000
Falling For My Best Friend: Ehsaas - An Indian Billionaire Romance (Book #1) (Mehra Family Saga),Ruchi  Singh,4.4 out of 5 stars,377,Kindle Edition,75.0,https://www.amazon.in/Falling-My-Best-Friend-Billionaire-ebook/dp/B0BLVWR42B/ref=zg_bs_g_1318168031_d_sccl_15/000-0000000-0000000?psc=1,https://www.amazon.in/Ruchi-Singh/e/B00TLPF4BU/ref=zg_bs_g_1318168031_d_sccl_15_bl/000-0000000-0000000
The Tie That Binds: A Marriage of Convenience Novel,Catharina Maura,4.2 out of 5 stars,"4,069",Kindle Edition,445.0,https://www.amazon.in/Tie-That-Binds-Marriage-Convenience-ebook/dp/B0899VVY5D/ref=zg_bs_g_1318168031_d_sccl_16/000-0000000-0000000?psc=1,https://www.amazon.in/Catharina-Maura/e/B089B5CTHW/ref=zg_bs_g_1318168031_d_sccl_16_bl/000-0000000-0000000
Haunting Adeline (Cat and Mouse Duet Book 1),H. D.  Carlton,4.2 out of 5 stars,"85,202",Kindle Edition,149.0,https://www.amazon.in/Haunting-Adeline-Mouse-Duet-Book-ebook/dp/B09CLVJJ77/ref=zg_bs_g_1318168031_d_sccl_17/000-0000000-0000000?psc=1,https://www.amazon.in/H-D-Carlton/e/B07H74G916/ref=zg_bs_g_1318168031_d_sccl_17_bl/000-0000000-0000000
கணவனின் உயர்வு (மூன்றாம் பாகம்) (Tamil Edition),உங்கள்  சுபா ,5.0 out of 5 stars,1,Kindle Edition,99.0,https://www.amazon.in/%E0%AE%95%E0%AE%A3%E0%AE%B5%E0%AE%A9%E0%AE%BF%E0%AE%A9%E0%AF%8D-%E0%AE%89%E0%AE%AF%E0%AE%B0%E0%AF%8D%E0%AE%B5%E0%AF%81-%E0%AE%AE%E0%AF%82%E0%AE%A9%E0%AF%8D%E0%AE%B1%E0%AE%BE%E0%AE%AE%E0%AF%8D-%E0%AE%AA%E0%AE%BE%E0%AE%95%E0%AE%AE%E0%AF%8D-Tamil-ebook/dp/B0CW19DNQS/ref=zg_bs_g_1318168031_d_sccl_18/000-0000000-0000000?psc=1,NA
Forever After All: A Billionaire Marriage of Convenience Novel,Catharina Maura,4.4 out of 5 stars,"20,317",Kindle Edition,65.0,https://www.amazon.in/Forever-After-All-Marriage-Convenience-ebook/dp/B08TX1H89L/ref=zg_bs_g_1318168031_d_sccl_19/000-0000000-0000000?psc=1,https://www.amazon.in/Catharina-Maura/e/B089B5CTHW/ref=zg_bs_g_1318168031_d_sccl_19_bl/000-0000000-0000000
