Book Name,Author Name,Rating,Total Ratings,Book Type,Price,Book Link,Author Link
Why Has Nobody Told Me This Before?,Dr Julie Smith,4.5 out of 5 stars,"9,804",Paperback,510.0,https://www.amazon.in/Why-Nobody-Told-This-Before/dp/0241529727/ref=zg_bs_g_23033693031_d_sccl_11/000-0000000-0000000?psc=1,https://www.amazon.in/Dr-Julie-Smith/e/B09NQRBKH4/ref=zg_bs_g_23033693031_d_sccl_11_bl/000-0000000-0000000
The Ikigai Journey : A Practical Guide t,Francesc Miralles Hector Garcia,4.6 out of 5 stars,696,Hardcover,311.0,https://www.amazon.in/Ikigai-Journey-Practical-Happiness-Japanese/dp/0804855331/ref=zg_bs_g_23033693031_d_sccl_12/000-0000000-0000000?psc=1,NA
Light on Yoga: The Classic Guide to Yoga by the World's Foremost Authority,B.K.S. Iyengar,4.5 out of 5 stars,"3,428",Paperback,389.0,https://www.amazon.in/Light-Yoga-Classic-Foremost-Authority/dp/8172235011/ref=zg_bs_g_23033693031_d_sccl_13/000-0000000-0000000?psc=1,https://www.amazon.in/B-K-S-Iyengar/e/B00JEMYDEY/ref=zg_bs_g_23033693031_d_sccl_13_bl/000-0000000-0000000
Hacking Health : The Only Book You’ll Ever Need to Live Your Healthiest Life,MUKESH BANSAL,4.6 out of 5 stars,448,Hardcover,254.0,https://www.amazon.in/Hacking-Health-Only-Youll-Healthiest/dp/0670097136/ref=zg_bs_g_23033693031_d_sccl_14/000-0000000-0000000?psc=1,NA
This Book May Save Your Life: Everyday Health Hacks to Worry Less and Live Better,Dr Karan Rajan,4.8 out of 5 stars,350,Paperback,559.0,https://www.amazon.in/This-Book-Save-Your-Life/dp/1529916615/ref=zg_bs_g_23033693031_d_sccl_15/000-0000000-0000000?psc=1,https://www.amazon.in/Dr-Karan-Rajan/e/B0CQT4RTBD/ref=zg_bs_g_23033693031_d_sccl_15_bl/000-0000000-0000000
THE RICHEST MAN IN BABYLON (PB),George S. Clason,4.5 out of 5 stars,"44,522",Paperback,105.0,https://www.amazon.in/RICHEST-MAN-BABYLON-George-Clason/dp/9355200552/ref=zg_bs_g_23033693031_d_sccl_16/000-0000000-0000000?psc=1,https://www.amazon.in/George-S-Clason/e/B000APM8VY/ref=zg_bs_g_23033693031_d_sccl_16_bl/000-0000000-0000000
I Want to Die but I Want to Eat Tteokbokki (EPZ): The cult hit everyone is talking about,Baek Sehee,4.1 out of 5 stars,"1,786",Paperback,259.0,https://www.amazon.in/Want-Die-but-Eat-Tteokbokki/dp/1526648091/ref=zg_bs_g_23033693031_d_sccl_17/000-0000000-0000000?psc=1,https://www.amazon.in/Baek-Sehee/e/B0B2B24M66/ref=zg_bs_g_23033693031_d_sccl_17_bl/000-0000000-0000000
"DONT LOSE YOUR MIND, LOSE YOUR WEIGHT",DIWEKAR RUJUTA,4.4 out of 5 stars,"9,796",Paperback,168.0,https://www.amazon.in/DONT-LOSE-YOUR-MIND-WEIGHT/dp/8184001053/ref=zg_bs_g_23033693031_d_sccl_18/000-0000000-0000000?psc=1,NA
Breath (Lead Title),James Nestor,4.6 out of 5 stars,"26,531",Paperback,356.0,https://www.amazon.in/Breath-New-Science-Lost-Art/dp/0241289122/ref=zg_bs_g_23033693031_d_sccl_19/000-0000000-0000000?psc=1,https://www.amazon.in/James-Nestor/e/B00J1RO5MM/ref=zg_bs_g_23033693031_d_sccl_19_bl/000-0000000-0000000
Own Your Body: A Doctor's Life-saving Tips,Dr. Shiv K Sarin,4.5 out of 5 stars,24,Kindle Edition,418.9,https://www.amazon.in/Own-Your-Body-Doctors-Life-saving-ebook/dp/B0CV9GS6ZK/ref=zg_bs_g_23033693031_d_sccl_20/000-0000000-0000000?psc=1,NA
Saans Ke Rahasya,Rajeev Saxena,4.6 out of 5 stars,626,Paperback,183.0,https://www.amazon.in/Saans-Ke-Rahasya-Chahein-Paayein/dp/9355212496/ref=zg_bs_g_23033693031_d_sccl_21/000-0000000-0000000?psc=1,https://www.amazon.in/Rajeev-Saxena/e/B092SNN8X3/ref=zg_bs_g_23033693031_d_sccl_21_bl/000-0000000-0000000
"VIAGRA FOR BEGINNERS GUIDE : The Dependable Guide for Treating Erectile Dysfunction,Premature Ejaculation,Impotence,Boost Lib",Ujwal Grewal,3.1 out of 5 stars,72,Paperback,125.0,https://www.amazon.in/VIAGRA-BEGINNERS-GUIDE-Dysfunction-Ejaculation/dp/B0BW94GL74/ref=zg_bs_g_23033693031_d_sccl_22/000-0000000-0000000?psc=1,NA
"52 Small Changes: One Year to a Happier, Healthier You",Brett Blumenthal,4.1 out of 5 stars,784,Kindle Edition,114.7,https://www.amazon.in/52-Small-Changes-Happier-Healthier-ebook/dp/B0056J4ER0/ref=zg_bs_g_23033693031_d_sccl_23/000-0000000-0000000?psc=1,https://www.amazon.in/Brett-Blumenthal/e/B002WE87R0/ref=zg_bs_g_23033693031_d_sccl_23_bl/000-0000000-0000000
