Book Name,Author Name,Rating,Total Ratings,Book Type,Price,Book Link,Author Link
Hooked: How to Build Habit-Forming Products,Nir Eyal,4.6 out of 5 stars,"7,491",Audible Audiobook,501.0,https://www.amazon.in/Hooked-How-Build-Habit-Forming-Products/dp/B079TJV33W/ref=zg_bs_g_1318052031_d_sccl_22/000-0000000-0000000?psc=1,NA
Asterix Album 40: Asterix & the White Iris,Fabcaro,4.4 out of 5 stars,227,Paperback,377.7,https://www.amazon.in/Asterix-Album-40-White-Iris/dp/1408730227/ref=zg_bs_g_1318052031_d_sccl_23/000-0000000-0000000?psc=1,https://www.amazon.in/Fabcaro/e/B004MK1Y1I/ref=zg_bs_g_1318052031_d_sccl_23_bl/000-0000000-0000000
Big Panda and Tiny Dragon : The beautifully illustrated novel about friendship and hope,James Norbury,4.7 out of 5 stars,"4,575",Hardcover,603.0,https://www.amazon.in/Panda-Tiny-Dragon-James-Norbury/dp/0241529328/ref=zg_bs_g_1318052031_d_sccl_24/000-0000000-0000000?psc=1,https://www.amazon.in/James-Norbury/e/B001ITTRGU/ref=zg_bs_g_1318052031_d_sccl_24_bl/000-0000000-0000000
Autocar India February 2024,Haymarket SAC Publishing,4.6 out of 5 stars,597,Paperback,200.0,https://www.amazon.in/Autocar-India-Haymarket-SAC-Publishing/dp/B08RZ6THTS/ref=zg_bs_g_1318052031_d_sccl_25/000-0000000-0000000?psc=1,NA
ஒரு மனிதன் ஒரு வீடு ஒரு உலகம் Oru Manithan Oru Veedu Oru Ulagam,ஜெயகாந்தன் Jeyakanthan,4.5 out of 5 stars,"1,021",Paperback,345.0,https://www.amazon.in/%E0%AE%AE%E0%AE%A9%E0%AE%BF%E0%AE%A4%E0%AE%A9%E0%AF%8D-%E0%AE%89%E0%AE%B2%E0%AE%95%E0%AE%AE%E0%AF%8D-Manithan-Veedu-Ulagam/dp/B07PVFGYCV/ref=zg_bs_g_1318052031_d_sccl_26/000-0000000-0000000?psc=1,NA
THE ARTIST'S WAY,Julia Cameron,4.5 out of 5 stars,"10,921",Paperback,489.0,https://www.amazon.in/ARTISTS-WAY-Julia-Cameron/dp/1788164296/ref=zg_bs_g_1318052031_d_sccl_27/000-0000000-0000000?psc=1,https://www.amazon.in/Julia-Cameron/e/B000AQ2R2S/ref=zg_bs_g_1318052031_d_sccl_27_bl/000-0000000-0000000
Physics Galaxy : Vol. IV Optics & Modern Physics (3rd edition) by Ashish Arora,Ashish Arora,4.4 out of 5 stars,75,Paperback,430.0,https://www.amazon.in/Physics-Galaxy-Optics-Modern-Ashish/dp/9395101024/ref=zg_bs_g_1318052031_d_sccl_28/000-0000000-0000000?psc=1,NA
"Storyworthy: Engage, Teach, Persuade, and Change Your Life Through the Power of Storytelling",Matthew Dicks,4.6 out of 5 stars,"1,647",Audible Audiobook,NA,https://www.amazon.in/Storyworthy-Engage-Persuade-Through-Storytelling/dp/B07GT8XYV9/ref=zg_bs_g_1318052031_d_sccl_29/000-0000000-0000000?psc=1,NA
Mandala Colouring Books for Adults | Adult Colouring Book with Tear Out Sheets | DIY Acitvity and Intermediate Colouring Book,TARGET PUBLICATIONS,4.2 out of 5 stars,63,Paperback,280.0,https://www.amazon.in/Mandala-Colouring-Acitvity-Intermediate-Relaxation/dp/B08VGTFFZ8/ref=zg_bs_g_1318052031_d_sccl_30/000-0000000-0000000?psc=1,NA
Zen Sangam Mandala Young Adults Colouring Book : Experts (Level 5),NA,4.4 out of 5 stars,"1,539",Spiral-bound,145.0,https://www.amazon.in/Sangam-Mandala-Young-Adults-Colouring/dp/B07VHS6FRC/ref=zg_bs_g_1318052031_d_sccl_1/000-0000000-0000000?psc=1,NA
